athlete_id,meet_name,meet_date,event,result_distance,result_time,wind
44,UW-Parkside Triangular,2021-02-05,4x400,,4:18.43,
44,Horizon League Indoor Track & Field Championships,2020-02-29,400,,1:00.66,
44,Horizon League Indoor Track & Field Championships,2020-02-29,4x400,,3:56.97,
44,Panther Tune-Up,2020-02-22,200,,26.88,
44,Panther Tune-Up,2020-02-22,4x400,,,
44,GVSU Big Meet (Saturday),2020-02-15,400,,1:00.22,
44,2020 ONU Invitational,2020-02-01,200,,27.70,
44,2020 ONU Invitational,2020-02-01,400,,1:01.92,
44,Illini Invitational,2020-01-24,400,,1:03.13,
44,John Tierney Classic,2020-01-18,400,,1:02.17,
44,John Tierney Classic,2020-01-18,4x400,,4:11.79,
44,Gene Edmonds Memorial,2020-01-10,200,,27.82,
44,Gene Edmonds Memorial,2020-01-10,4x400,,4:08.37,
44,Horizon League Outdoor Track & Field Championships,2019-05-03,400,,,
44,Horizon League Outdoor Track & Field Championships,2019-05-03,4x400,,3:58.20,
44,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,800,,2:23.62,
44,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,4x400,,4:00.79,
44,Marquette Mid-Week Challenge,2019-04-24,400,,1:01.17,
44,Illinois Twilight,2019-04-13,800,,2:22.47,
44,Jack Shaw Classic,2019-04-05,800,,2:24.94,
44,Jack Shaw Classic,2019-04-05,4x400,,4:07.69,
44,Horizon League Indoor Track & Field Championships,2019-02-23,800,,2:22.53,
44,Horizon League Indoor Track & Field Championships,2019-02-23,4x400,,3:57.48,
44,Horizon League Indoor Track & Field Championships,2019-02-23,DMR,,12:32.00,
44,GVSU Big Meet (Saturday),2019-02-09,800,,2:20.68,
44,2019 Illini Invitational,2019-01-25,800,,2:22.35,
44,John Tierney Classic,2019-01-19,800,,2:20.10,
44,Badger Icebreaker,2019-01-12,600,,1:41.60,
44,UW-Whitewater Drake Alternative,2018-04-28,800,,2:24.94,
44,DePaul Invitational,2018-04-21,800,,2:24.91,
44,Benedictine Relays and Invitational,2018-04-13,4x800,,9:27.61,
44,Gibson Invitational,2018-04-06,800,,2:27.20,
44,2018 EIU Big Blue Classic,2018-03-30,800,,2:30.26,
44,2018 EIU Big Blue Classic,2018-03-30,4x800,,9:26.45,
44,SIU Bill Cornell Spring Classic,2018-03-23,800,,,
44,Horizon League Indoor Track & Field Championships,2018-02-23,800,,2:23.13,
44,Horizon League Indoor Track & Field Championships,2018-02-23,DMR,,12:35.60,
44,Panther TuneUp,2018-02-17,800,,2:20.13,
44,GVSU Big Meet- Saturday,2018-02-10,800,,2:25.61,
44,UW Parkside Classic,2018-02-03,800,,2:25.24,
44,Warhawk Classic Invitational & Multi-Event,2018-01-26,DMR,,12:57.62,
44,John Tierney Classic,2018-01-20,600,,1:42.79,
44,John Tierney Classic,2018-01-20,4x400,,4:18.42,
44,Bradley Pink Classic,2017-10-13,4.97M,,28:23.5,
44,Wisconsin Green Bay vs Wisconsin Milwaukee,2017-09-15,3M,,19:56.1,
44,Western Illinois vs Wisconsin Milwaukee,2017-09-15,3M,,19:56.1,
44,Eastern Illinois vs Wisconsin Milwaukee,2017-09-15,3M,,19:56.1,
44,Chicago State vs Wisconsin Milwaukee,2017-09-15,3M,,19:56.1,
44,Bradley vs Wisconsin Milwaukee,2017-09-15,3M,,19:56.1,
44,Bradley Intercollegiate,2017-09-15,3M,,19:56.1,
56,Horizon League Outdoor Track & Field Championships,2021-05-07,HJ,1.49,,
56,Valpo Invitational,2021-05-01,HJ,1.55,,
56,2021 Green & White Invite,2021-04-24,HJ,1.5,,
56,UW-Parkside Triangular,2021-02-19,HJ,1.45,,
56,Panther Tune-Up,2021-02-14,HJ,1.48,,
56,UW-Parkside Triangular,2021-02-05,HJ,1.4,,
56,John Tierney Classic,2021-01-23,HJ,1.48,,
56,Horizon League Indoor Track & Field Championships,2020-02-29,HJ,1.51,,
56,Panther Tune-Up,2020-02-22,HJ,1.5,,
56,GVSU Big Meet (Saturday),2020-02-15,HJ,,,
56,2020 ONU Invitational,2020-02-01,HJ,1.5,,
56,John Tierney Classic,2020-01-18,HJ,1.42,,
56,Marquette Mid-Week Challenge,2019-04-24,HJ,,,
56,Illinois Twilight,2019-04-13,HJ,,,
56,Jack Shaw Classic,2019-04-05,HJ,1.43,,
56,2019 Drury Hotels Joey Haines Invite,2019-03-29,HJ,,,
56,Panther TuneUp,2019-02-16,HJ,1.48,,
56,GVSU Big Meet (Saturday),2019-02-09,HJ,,,
56,2019 Illini Invitational,2019-01-25,HJ,,,
56,John Tierney Classic,2019-01-19,HJ,1.42,,
56,Panther TuneUp,2018-02-17,HJ,1.48,,
56,GVSU Big Meet- Saturday,2018-02-10,HJ,1.48,,
56,2018 Mark Messersmith Invitational,2018-01-27,HJ,1.45,,
56,John Tierney Classic,2018-01-20,HJ,1.55,,
56,Karl Schlender Invitational,2018-01-13,HJ,1.55,,
79,Horizon League Outdoor Track & Field Championships,2021-05-07,400,,59.84,
79,Horizon League Outdoor Track & Field Championships,2021-05-07,4x100,,48.20,
79,Horizon League Outdoor Track & Field Championships,2021-05-07,4x400,,3:59.43,
79,Valpo Invitational,2021-05-01,400,,59.58,
79,Valpo Invitational,2021-05-01,4x100,,48.11,
79,Clark Wood Invitational,2021-04-23,200,,25.38,(2.8)
79,Clark Wood Invitational,2021-04-23,400,,1:01.01,
79,Gibson Invitational sponsored by the Terre Haute CVB,2021-04-16,200,,25.92,(0.5)
79,Gibson Invitational sponsored by the Terre Haute CVB,2021-04-16,400,,1:00.84,
79,Big Blue Classic,2021-04-09,400,,59.63,
79,Big Blue Classic,2021-04-09,4x400,,3:58.92,
79,Illinois State Redbird Invitational,2021-04-02,200,,25.86,(5.7)
79,Illinois State Redbird Invitational,2021-04-02,4x400,,4:13.30,
79,Horizon League Indoor Track & Field Championships,2021-02-26,200,,26.38,
79,Horizon League Indoor Track & Field Championships,2021-02-26,4x400,,3:59.75,
79,Horizon League Indoor Track & Field Championships,2021-02-26,DMR,,12:40.97,
79,UW-Parkside Triangular,2021-02-19,400,,1:02.14,
79,Panther Tune-Up,2021-02-14,200,,26.71,
79,Panther Tune-Up,2021-02-14,400,,1:01.97,
79,UW-Parkside Triangular,2021-02-05,400,,1:03.28,
79,UW-Parkside Triangular,2021-02-05,4x400,,4:10.65,
79,John Tierney Classic,2021-01-23,400,,1:02.95,
79,John Tierney Classic,2021-01-23,4x400,,4:11.65,
79,The Panther Invite,2021-01-09,200,,27.28,
79,The Panther Invite,2021-01-09,4x400,,4:14.38,
79,Horizon League Indoor Track & Field Championships,2020-02-29,200,,25.66,
79,Horizon League Indoor Track & Field Championships,2020-02-29,400,,59.34,
79,Horizon League Indoor Track & Field Championships,2020-02-29,4x400,,3:56.97,
79,Panther Tune-Up,2020-02-22,4x400,,,
79,GVSU Big Meet (Saturday),2020-02-15,200,,25.91,
79,GVSU Big Meet Invite (Friday),2020-02-14,400,,59.67,
79,2020 ONU Invitational,2020-02-01,200,,25.98,
79,2020 ONU Invitational,2020-02-01,400,,1:00.87,
79,Illini Invitational,2020-01-24,400,,1:00.82,
79,John Tierney Classic,2020-01-18,400,,1:00.63,
79,John Tierney Classic,2020-01-18,4x400,,4:11.79,
79,Gene Edmonds Memorial,2020-01-10,200,,26.98,
79,Gene Edmonds Memorial,2020-01-10,4x400,,4:08.37,
79,Horizon League Outdoor Track & Field Championships,2019-05-03,200,,25.72,(1.3)
79,Horizon League Outdoor Track & Field Championships,2019-05-03,400,,59.57,
79,Horizon League Outdoor Track & Field Championships,2019-05-03,4x400,,3:58.20,
79,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,200,,25.41,(2.0)
79,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,4x400,,4:00.79,
79,Kentucky Track & Field Invitational,2019-04-20,400,,1:00.54,
79,Kentucky Track & Field Invitational,2019-04-20,4x400,,4:08.32,
79,Illinois Twilight,2019-04-13,400,,59.95,
79,Illinois Twilight,2019-04-13,4x400,,,
79,Jack Shaw Classic,2019-04-05,200,,26.33,(0.6)
79,Jack Shaw Classic,2019-04-05,4x400,,4:07.69,
79,2019 Drury Hotels Joey Haines Invite,2019-03-29,400,,1:03.07,
79,Horizon League Indoor Track & Field Championships,2019-02-23,400,,58.94,
79,Horizon League Indoor Track & Field Championships,2019-02-23,400,,58.72,
79,Horizon League Indoor Track & Field Championships,2019-02-23,4x400,,3:57.48,
79,Panther TuneUp,2019-02-16,200,,26.67,
79,GVSU Big Meet (Saturday),2019-02-09,200,,26.43,
79,GVSU Big Meet (Saturday),2019-02-09,400,,59.73,
79,2019 Meyo Invitational,2019-02-01,200,,26.43,
79,2019 Illini Invitational,2019-01-25,200,,26.87,
79,2019 Illini Invitational,2019-01-25,400,,1:01.05,
79,John Tierney Classic,2019-01-19,200,,27.18,
79,John Tierney Classic,2019-01-19,4x400,,4:10.81,
79,Badger Icebreaker,2019-01-12,60,,8.37,
79,Badger Icebreaker,2019-01-12,60,,8.40,
79,Badger Icebreaker,2019-01-12,4x400,,4:08.09,
79,Horizon League Outdoor Track & Field Championships,2018-05-04,200,,25.93,(1.4)
79,Horizon League Outdoor Track & Field Championships,2018-05-04,400,,1:00.52,
79,Horizon League Outdoor Track & Field Championships,2018-05-04,4x400,,3:57.77,
79,UW-Whitewater Drake Alternative,2018-04-28,100,,12.78,(2.7)
79,UW-Whitewater Drake Alternative,2018-04-28,100,,12.88,(2.1)
79,UW-Whitewater Drake Alternative,2018-04-28,200,,26.06,(2.8)
79,DePaul Invitational,2018-04-21,400,,1:01.55,
79,DePaul Invitational,2018-04-21,4x400,,4:01.25,
79,Gibson Invitational,2018-04-06,200,,26.38,(1.5)
79,2018 EIU Big Blue Classic,2018-03-30,100,,12.97,(2.8)
79,2018 EIU Big Blue Classic,2018-03-30,400,,1:02.51,
79,SIU Bill Cornell Spring Classic,2018-03-23,200,,26.47,(1.9)
79,SIU Bill Cornell Spring Classic,2018-03-23,400,,1:02.91,
79,Horizon League Indoor Track & Field Championships,2018-02-23,400,,1:00.43,
79,Horizon League Indoor Track & Field Championships,2018-02-23,4x400,,3:59.55,
79,Panther TuneUp,2018-02-17,60,,8.32,
79,Panther TuneUp,2018-02-17,200,,26.79,
79,GVSU Big Meet- Saturday,2018-02-10,400,,1:01.67,
79,GVSU Big Meet- Friday,2018-02-09,4x400,,4:02.50,
79,UW Parkside Classic,2018-02-03,55,,7.77,
79,UW Parkside Classic,2018-02-03,55,,7.84,
79,UW Parkside Classic,2018-02-03,200,,27.08,
79,2018 Mark Messersmith Invitational,2018-01-27,200,,27.30,
79,2018 Mark Messersmith Invitational,2018-01-27,400,,1:01.58,
79,John Tierney Classic,2018-01-20,300,,42.76,
79,John Tierney Classic,2018-01-20,4x400,,4:02.53,
79,Karl Schlender Invitational,2018-01-13,60,,8.51,
79,Karl Schlender Invitational,2018-01-13,60,,8.55,
79,Karl Schlender Invitational,2018-01-13,200,,27.65,
83,NCAA Division I West Preliminary Round,2021-05-26,HJ,1.67,,
83,John Kruchoski Open,2021-05-15,HJ,1.64,,
83,Horizon League Outdoor Track & Field Championships,2021-05-07,HJ,1.65,,
83,Valpo Invitational,2021-05-01,HJ,1.65,,
83,Clark Wood Invitational,2021-04-23,HJ,1.71,,
83,Gibson Invitational sponsored by the Terre Haute CVB,2021-04-16,HJ,1.75,,
83,Big Blue Classic,2021-04-09,HJ,1.7,,
83,Illinois State Redbird Invitational,2021-04-02,HJ,1.72,,
83,UW-Parkside Triangular,2021-02-19,HJ,1.7,,
83,Panther Tune-Up,2021-02-14,HJ,1.73,,
83,UW-Parkside Triangular,2021-02-05,HJ,1.7,,
83,Horizon League Indoor Track & Field Championships,2020-02-29,HJ,1.73,,
83,Panther Tune-Up,2020-02-22,HJ,1.7,,
83,GVSU Big Meet (Saturday),2020-02-15,HJ,1.78,,
83,2020 Meyo Invitational,2020-02-07,HJ,1.74,,
83,2020 ONU Invitational,2020-02-01,HJ,1.77,,
83,Illini Invitational,2020-01-24,HJ,1.71,,
83,John Tierney Classic,2020-01-18,HJ,1.72,,
83,Gene Edmonds Memorial,2020-01-10,HJ,1.71,,
83,Eagle Open at UW-La Crosse,2019-05-10,HJ,1.68,,
83,Horizon League Outdoor Track & Field Championships,2019-05-03,HJ,1.72,,
83,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,HJ,1.71,,
83,Kentucky Track & Field Invitational,2019-04-20,4x400,,4:08.32,
83,Kentucky Track & Field Invitational,2019-04-20,HJ,1.65,,
83,Illinois Twilight,2019-04-13,200,,27.19,(2.4)
83,Illinois Twilight,2019-04-13,4x400,,,
83,Illinois Twilight,2019-04-13,HJ,1.65,,
83,Jack Shaw Classic,2019-04-05,200,,,(+0.0)
83,Jack Shaw Classic,2019-04-05,4x400,,4:07.69,
83,Jack Shaw Classic,2019-04-05,HJ,1.64,,
83,2019 Drury Hotels Joey Haines Invite,2019-03-29,HJ,1.65,,
83,Horizon League Indoor Track & Field Championships,2019-02-23,4x400,,3:57.48,
83,Horizon League Indoor Track & Field Championships,2019-02-23,HJ,1.69,,
83,Panther TuneUp,2019-02-16,200,,27.53,
83,Panther TuneUp,2019-02-16,HJ,1.58,,
83,GVSU Big Meet (Saturday),2019-02-09,400,,1:01.16,
83,GVSU Big Meet (Saturday),2019-02-09,HJ,1.69,,
83,2019 Meyo Invitational,2019-02-01,HJ,1.7,,
83,2019 Illini Invitational,2019-01-25,HJ,1.7,,
83,John Tierney Classic,2019-01-19,400,,1:04.36,
83,John Tierney Classic,2019-01-19,4x400,,4:10.81,
83,John Tierney Classic,2019-01-19,HJ,1.67,,
83,Badger Icebreaker,2019-01-12,600,,1:42.74,
83,Badger Icebreaker,2019-01-12,4x400,,4:08.09,
83,Badger Icebreaker,2019-01-12,HJ,1.64,,
83,Horizon League Outdoor Track & Field Championships,2018-05-04,400,,59.82,
83,Horizon League Outdoor Track & Field Championships,2018-05-04,4x400,,3:57.77,
83,Horizon League Outdoor Track & Field Championships,2018-05-04,HJ,1.6,,
83,UW-Whitewater Drake Alternative,2018-04-28,200,,26.80,(3.1)
83,UW-Whitewater Drake Alternative,2018-04-28,HJ,1.57,,
83,DePaul Invitational,2018-04-21,400,,1:00.06,
83,DePaul Invitational,2018-04-21,4x400,,4:01.25,
83,DePaul Invitational,2018-04-21,HJ,1.6,,
83,Gibson Invitational,2018-04-06,200,,26.96,(1.5)
83,Gibson Invitational,2018-04-06,HJ,1.65,,
83,2018 EIU Big Blue Classic,2018-03-30,200,,27.53,(-2.0)
83,2018 EIU Big Blue Classic,2018-03-30,400,,1:02.81,
83,2018 EIU Big Blue Classic,2018-03-30,HJ,1.55,,
83,SIU Bill Cornell Spring Classic,2018-03-23,400,,1:02.92,
83,SIU Bill Cornell Spring Classic,2018-03-23,HJ,1.55,,
83,Horizon League Indoor Track & Field Championships,2018-02-23,400,,59.78,
83,Horizon League Indoor Track & Field Championships,2018-02-23,4x400,,3:59.55,
83,Horizon League Indoor Track & Field Championships,2018-02-23,HJ,1.69,,
83,Panther TuneUp,2018-02-17,400,,1:11.88,
83,Panther TuneUp,2018-02-17,HJ,1.68,,
83,GVSU Big Meet- Saturday,2018-02-10,400,,1:01.10,
83,GVSU Big Meet- Saturday,2018-02-10,HJ,1.63,,
83,GVSU Big Meet- Friday,2018-02-09,4x400,,4:02.50,
83,2018 Meyo Invitational,2018-02-02,400,,59.86,
83,2018 Meyo Invitational,2018-02-02,HJ,1.64,,
83,2018 Mark Messersmith Invitational,2018-01-27,200,,27.73,
83,2018 Mark Messersmith Invitational,2018-01-27,HJ,1.65,,
83,John Tierney Classic,2018-01-20,600,,1:39.01,
83,John Tierney Classic,2018-01-20,4x400,,4:02.53,
83,John Tierney Classic,2018-01-20,HJ,1.65,,
83,Karl Schlender Invitational,2018-01-13,400,,1:01.81,
83,Karl Schlender Invitational,2018-01-13,HJ,1.6,,
83,Horizon League Outdoor Track & Field Championships,2017-05-05,400,,1:01.68,
83,Horizon League Outdoor Track & Field Championships,2017-05-05,4x400,,3:52.19,
83,Horizon League Outdoor Track & Field Championships,2017-05-05,HJ,1.62,,
83,UW-Whitewater Drake Alternative Meet,2017-04-29,200,,26.88,(3.1)
83,UW-Whitewater Drake Alternative Meet,2017-04-29,HJ,1.5,,
83,Pacesetter Sports Invitational,2017-04-21,400,,1:02.24,
83,Pacesetter Sports Invitational,2017-04-21,HJ,1.58,,
83,Benedictine Eagle Relays 2017,2017-04-14,400,,58.66,
83,Benedictine Eagle Relays 2017,2017-04-14,HJ,1.55,,
83,Marquette Duals,2017-04-07,400,,59.99,
83,Marquette Duals,2017-04-07,4x400,,3:57.72,
83,Marquette Duals,2017-04-07,HJ,1.56,,
83,EIU Big Blue Classic 2017,2017-03-31,200,,27.17,(0.8)
83,EIU Big Blue Classic 2017,2017-03-31,HJ,1.58,,
83,Gene and Rose Edmonds Invitational,2017-03-25,200,,26.90,(1.6)
83,Gene and Rose Edmonds Invitational,2017-03-25,400,,1:00.90,
83,Gene and Rose Edmonds Invitational,2017-03-25,HJ,1.6,,
83,Horizon League Indoor Track & Field Championships,2017-02-25,400,,58.55,
83,Horizon League Indoor Track & Field Championships,2017-02-25,4x400,,3:53.85,
83,Horizon League Indoor Track & Field Championships,2017-02-25,HJ,1.6,,
83,Panther TuneUp,2017-02-18,60,,8.32,
83,Panther TuneUp,2017-02-18,HJ,1.6,,
83,GVSU Big Meet (Saturday),2017-02-11,400,,59.18,
83,GVSU Big Meet (Saturday),2017-02-11,4x400,,3:54.48,
83,GVSU Big Meet (Saturday),2017-02-11,HJ,1.62,,
83,UW Parkside Classic,2017-02-04,200,,26.83,
83,2017 Mark Messersmith Invitational,2017-01-28,400,,59.91,
83,2017 Mark Messersmith Invitational,2017-01-28,HJ,1.56,,
83,John Tierney Classic,2017-01-21,300,,42.19,
83,John Tierney Classic,2017-01-21,4x400,,3:57.83,
83,John Tierney Classic,2017-01-21,HJ,1.62,,
83,Karl Schlender Invitational,2017-01-14,400,,1:00.41,
83,Karl Schlender Invitational,2017-01-14,HJ,1.62,,
84,Valpo Invitational,2021-05-01,400,,1:01.84,
84,Clark Wood Invitational,2021-04-23,400,,1:03.16,
84,Big Blue Classic,2021-04-09,400,,1:00.53,
84,Big Blue Classic,2021-04-09,4x400,,3:58.92,
84,Illinois State Redbird Invitational,2021-04-02,200,,26.99,(3.3)
84,Illinois State Redbird Invitational,2021-04-02,4x400,,4:13.30,
84,UW-Parkside Triangular,2021-02-19,400,,1:00.84,
84,Panther Tune-Up,2021-02-14,200,,27.04,
84,Panther Tune-Up,2021-02-14,400,,1:00.98,
84,UW-Parkside Triangular,2021-02-05,400,,1:01.19,
84,UW-Parkside Triangular,2021-02-05,4x400,,4:10.65,
84,John Tierney Classic,2021-01-23,200,,27.60,
84,John Tierney Classic,2021-01-23,4x400,,4:11.65,
84,Horizon League Indoor Track & Field Championships,2020-02-29,200,,26.14,
84,Horizon League Indoor Track & Field Championships,2020-02-29,400,,57.92,
84,Horizon League Indoor Track & Field Championships,2020-02-29,400,,57.89,
84,Horizon League Indoor Track & Field Championships,2020-02-29,4x400,,3:56.97,
84,Panther Tune-Up,2020-02-22,4x400,,,
84,GVSU Big Meet (Saturday),2020-02-15,200,,26.18,
84,GVSU Big Meet Invite (Friday),2020-02-14,400,,59.72,
84,2020 Meyo Invitational,2020-02-07,DMR,,12:14.89,
84,2020 ONU Invitational,2020-02-01,400,,59.73,
84,Illini Invitational,2020-01-24,200,,26.62,
84,Illini Invitational,2020-01-24,400,,1:00.00,
84,John Tierney Classic,2020-01-18,400,,1:03.21,
84,Gene Edmonds Memorial,2020-01-10,200,,26.56,
84,Gene Edmonds Memorial,2020-01-10,4x400,,4:08.37,
84,Horizon League Outdoor Track & Field Championships,2019-05-03,400,,59.02,
84,Horizon League Outdoor Track & Field Championships,2019-05-03,400,,58.49,
84,Horizon League Outdoor Track & Field Championships,2019-05-03,4x400,,3:58.20,
84,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,400,,58.98,
84,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,4x400,,4:00.79,
84,Kentucky Track & Field Invitational,2019-04-20,400,,59.22,
84,Kentucky Track & Field Invitational,2019-04-20,4x400,,4:08.32,
84,Illinois Twilight,2019-04-13,400,,59.78,
84,Illinois Twilight,2019-04-13,4x400,,,
84,2019 Drury Hotels Joey Haines Invite,2019-03-29,400,,1:02.43,
84,Horizon League Indoor Track & Field Championships,2019-02-23,400,,57.65,
84,Horizon League Indoor Track & Field Championships,2019-02-23,400,,58.56,
84,Horizon League Indoor Track & Field Championships,2019-02-23,4x400,,3:57.48,
84,Panther TuneUp,2019-02-16,200,,27.14,
84,GVSU Big Meet (Saturday),2019-02-09,200,,27.02,
84,GVSU Big Meet (Saturday),2019-02-09,400,,,
84,2019 Meyo Invitational,2019-02-01,400,,58.62,
84,2019 Illini Invitational,2019-01-25,LJ,4.83,,
84,John Tierney Classic,2019-01-19,400,,59.95,
84,John Tierney Classic,2019-01-19,4x400,,4:10.81,
84,Badger Icebreaker,2019-01-12,60,,8.48,
84,Badger Icebreaker,2019-01-12,4x400,,4:08.09,
84,Badger Icebreaker,2019-01-12,LJ,5.11,,
84,Horizon League Outdoor Track & Field Championships,2018-05-04,400,,59.00,
84,Horizon League Outdoor Track & Field Championships,2018-05-04,400,,59.09,
84,Horizon League Outdoor Track & Field Championships,2018-05-04,4x400,,3:57.77,
84,Horizon League Outdoor Track & Field Championships,2018-05-04,PV,,,
84,UW-Whitewater Drake Alternative,2018-04-28,200,,26.40,(3.1)
84,UW-Whitewater Drake Alternative,2018-04-28,PV,2.99,,
84,DePaul Invitational,2018-04-21,400,,1:01.40,
84,DePaul Invitational,2018-04-21,4x400,,4:01.25,
84,Benedictine Relays and Invitational,2018-04-13,DMR,,12:51.94,
84,Benedictine Relays and Invitational,2018-04-13,PV,,,
84,Gibson Invitational,2018-04-06,200,,27.01,(1.5)
84,Gibson Invitational,2018-04-06,PV,3.2,,
84,2018 EIU Big Blue Classic,2018-03-30,200,,27.62,(-2.0)
84,2018 EIU Big Blue Classic,2018-03-30,400,,1:02.25,
84,2018 EIU Big Blue Classic,2018-03-30,PV,2.95,,
84,SIU Bill Cornell Spring Classic,2018-03-23,400,,1:00.95,
84,SIU Bill Cornell Spring Classic,2018-03-23,PV,,,
84,Horizon League Indoor Track & Field Championships,2018-02-23,400,,58.99,
84,Horizon League Indoor Track & Field Championships,2018-02-23,4x400,,3:59.55,
84,Horizon League Indoor Track & Field Championships,2018-02-23,PV,3.0,,
84,Panther TuneUp,2018-02-17,400,,59.65,
84,Panther TuneUp,2018-02-17,PV,2.9,,
84,GVSU Big Meet- Friday,2018-02-09,4x400,,4:02.50,
84,UW Parkside Classic,2018-02-03,200,,26.87,
84,UW Parkside Classic,2018-02-03,PV,,,
84,2018 Mark Messersmith Invitational,2018-01-27,400,,1:00.52,
84,2018 Mark Messersmith Invitational,2018-01-27,PV,,,
84,John Tierney Classic,2018-01-20,300,,42.98,
84,John Tierney Classic,2018-01-20,4x400,,4:02.53,
84,John Tierney Classic,2018-01-20,PV,2.95,,
84,Karl Schlender Invitational,2018-01-13,200,,27.35,
84,Karl Schlender Invitational,2018-01-13,PV,3.04,,
148,Horizon League Outdoor Track & Field Championships,2021-05-07,PV,3.81,,
148,Valpo Invitational,2021-05-01,PV,3.85,,
148,Clark Wood Invitational,2021-04-23,PV,3.53,,
148,Gibson Invitational sponsored by the Terre Haute CVB,2021-04-16,PV,3.6,,
148,Big Blue Classic,2021-04-09,PV,3.51,,
148,Horizon League Indoor Track & Field Championships,2021-02-26,PV,3.73,,
148,UW-Parkside Triangular,2021-02-19,PV,3.61,,
148,Panther Tune-Up,2021-02-14,PV,3.75,,
148,UW-Parkside Triangular,2021-02-05,PV,3.9,,
148,John Tierney Classic,2021-01-23,PV,3.5,,
148,The Panther Invite,2021-01-09,PV,3.45,,
148,Horizon League Indoor Track & Field Championships,2020-02-29,PV,,,
148,Panther Tune-Up,2020-02-22,PV,3.38,,
148,GVSU Big Meet (Saturday),2020-02-15,PV,3.36,,
148,2020 ONU Invitational,2020-02-01,PV,3.12,,
148,John Tierney Classic,2020-01-18,PV,,,
148,Gene Edmonds Memorial,2020-01-10,PV,3.3,,
148,Horizon League Outdoor Track & Field Championships,2019-05-03,PV,3.2,,
148,Kentucky Track & Field Invitational,2019-04-20,PV,,,
148,Illinois Twilight,2019-04-13,PV,3.15,,
148,Jack Shaw Classic,2019-04-05,PV,,,
148,Horizon League Indoor Track & Field Championships,2019-02-23,PV,3.36,,
148,Panther TuneUp,2019-02-16,PV,3.36,,
148,GVSU Big Meet (Saturday),2019-02-09,PV,3.12,,
148,2019 Meyo Invitational,2019-02-01,PV,3.15,,
148,2019 Illini Invitational,2019-01-25,PV,,,
